sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
105,29,have,1.0,123.8,123.8,372.4,0.4
105,30,to,0.4,118.8,1290.0,160.0,0.2
105,31,pay,0.2,56.6,56.6,56.6,0.2
105,32,if,1.0,160.2,179.0,247.6,0.6
105,33,you,1.0,152.6,540.0,260.6,0.6
105,34,want,1.4,184.0,258.0,385.2,0.6
105,35,to,0.2,47.4,47.4,47.4,0.2
105,36,see,0.6,173.2,2899.4,173.2,0.6
105,37,it,0.2,51.2,334.0,51.2,0.2
105,38,.<EOS>,0.0,0.0,0.0,0.0,0.0
106,0,At,3.2,157.2,186.0,797.6,0.6
106,1,its,3.2,341.4,475.4,1011.8,0.8
106,2,best,2.6,200.8,636.6,536.0,1.0
106,3,",",0.4,50.6,509.0,89.8,0.2
106,4,the,2.2,256.6,592.0,576.6,0.8
106,5,good,2.4,209.8,470.2,598.4,0.8
106,6,girl,1.8,262.0,282.0,517.4,1.0
106,7,is,1.0,233.4,1144.2,233.4,1.0
106,8,a,0.2,70.0,70.0,70.0,0.2
106,9,refreshingly,6.2,294.0,563.0,1512.8,1.0
106,10,adult,3.2,264.4,660.8,672.2,1.0
106,11,take,2.8,457.2,457.2,939.8,1.0
106,12,on,0.8,132.0,474.6,157.4,0.6
106,13,adultery,2.8,273.0,4846.0,710.2,1.0
106,14,.,0.0,0.0,0.0,0.0,0.0
106,15,.,0.0,0.0,0.0,0.0,0.0
106,16,.<EOS>,0.0,0.0,0.0,0.0,0.0
107,0,Sitting,2.0,140.6,175.8,374.6,0.8
107,1,through,3.2,200.0,200.0,799.0,0.8
107,2,the,1.4,128.6,128.6,295.4,0.6
107,3,last,2.2,390.2,390.2,632.2,1.0
107,4,reel,1.0,103.0,161.6,195.0,0.6
107,5,(,0.0,0.0,0.0,0.0,0.0
107,6,spoiler,2.6,333.2,401.8,584.4,1.0
107,7,alert,1.4,184.2,251.6,351.8,0.6
107,8,!,0.2,37.4,88.6,37.4,0.2
107,9,),0.0,0.0,0.0,0.0,0.0
107,10,is,0.2,34.8,34.8,34.8,0.2
107,11,significantly,2.6,216.0,216.0,732.0,0.8
107,12,less,1.6,169.2,190.4,360.2,0.8
107,13,charming,3.0,215.4,298.6,765.2,1.0
107,14,than,0.8,152.6,213.2,193.8,0.6
107,15,listening,2.6,227.4,561.0,583.2,1.0
107,16,to,0.2,21.8,72.4,21.8,0.2
107,17,a,0.0,0.0,0.0,0.0,0.0
107,18,four-year-old,5.2,195.8,697.6,1217.6,1.0
107,19,with,1.2,173.2,173.2,266.6,0.8
107,20,a,0.8,164.6,598.4,245.4,0.4
107,21,taste,2.2,232.6,1117.0,509.8,1.0
107,22,for,1.0,236.2,788.8,270.2,0.8
107,23,exaggeration,3.0,227.2,685.4,736.0,1.0
107,24,recount,3.0,252.6,531.2,928.6,0.6
107,25,his,0.2,58.8,58.8,58.8,0.2
107,26,halloween,2.4,216.4,281.2,604.2,0.6
107,27,trip,1.4,174.2,250.0,357.4,0.8
107,28,to,0.2,26.6,26.6,26.6,0.2
107,29,the,0.6,102.6,102.6,137.4,0.4
107,30,haunted,1.8,350.8,1363.4,505.4,1.0
107,31,house,2.0,149.8,5243.6,437.4,0.8
107,32,.<EOS>,0.8,137.8,2259.6,158.4,0.6
108,0,A,0.0,0.0,0.0,0.0,0.0
108,1,broad,4.4,166.0,294.0,1079.6,0.8
108,2,",",0.8,82.6,132.6,186.8,0.4
108,3,melodramatic,6.0,329.2,574.0,1565.6,1.0
108,4,estrogen,3.2,390.8,390.8,967.0,1.0
108,5,opera,2.8,335.6,571.4,781.0,1.0
108,6,that's,2.4,234.0,276.6,550.6,1.0
108,7,pretty,3.0,319.8,319.8,880.4,1.0
108,8,toxic,3.0,158.0,305.8,520.8,1.0
108,9,in,0.8,49.4,401.6,104.6,0.4
108,10,its,1.6,114.6,139.2,430.6,0.6
108,11,own,2.4,237.4,3889.4,630.6,0.8
108,12,right,1.0,253.2,2275.0,391.2,0.6
108,13,.<EOS>,0.0,0.0,0.0,0.0,0.0
109,0,The,0.4,36.8,36.8,36.8,0.4
109,1,cumulative,3.0,226.6,356.0,869.8,1.0
109,2,effect,1.4,183.2,183.2,282.6,0.8
109,3,of,0.2,81.4,81.4,81.4,0.2
109,4,the,1.0,152.6,200.4,268.0,0.6
109,5,movie,0.8,119.8,119.8,155.8,0.6
109,6,is,0.2,40.0,40.0,40.0,0.2
109,7,repulsive,3.0,310.4,310.4,810.0,1.0
109,8,and,1.2,145.2,386.4,294.4,0.8
109,9,depressing,3.0,383.6,2474.8,813.8,1.0
109,10,.<EOS>,0.0,0.0,0.0,0.0,0.0
110,0,This,1.0,78.0,136.8,161.4,0.4
110,1,film,1.6,143.6,160.2,332.0,0.6
110,2,puts,2.0,219.2,500.0,464.2,1.0
110,3,wang,1.2,283.0,283.0,348.2,1.0
110,4,at,1.4,138.8,138.8,374.8,0.8
110,5,the,0.8,197.2,197.2,277.0,0.6
110,6,forefront,4.6,330.0,359.4,1066.0,1.0
110,7,of,0.2,38.0,38.0,38.0,0.2
110,8,china's,2.6,156.2,283.4,636.0,0.8
110,9,sixth,2.0,244.4,316.2,514.0,1.0
110,10,generation,2.0,202.6,963.4,376.8,1.0
110,11,of,0.0,0.0,0.0,0.0,0.0
110,12,film,1.0,403.2,1523.6,432.4,0.8
110,13,makers,1.0,191.2,1801.6,245.8,0.8
110,14,.<EOS>,0.0,0.0,0.0,0.0,0.0
111,0,Digital-video,4.2,237.6,330.2,1053.6,0.8
111,1,documentary,2.2,294.6,336.6,748.0,1.0
111,2,about,2.4,178.0,541.0,482.2,1.0
111,3,stand-up,2.2,207.4,340.2,424.0,1.0
111,4,comedians,2.4,245.8,331.8,515.6,1.0
111,5,is,0.6,52.8,74.8,74.8,0.4
111,6,a,0.2,28.0,28.0,28.0,0.2
111,7,great,2.2,249.2,249.2,580.2,0.8
111,8,glimpse,2.8,267.2,395.2,577.8,1.0
111,9,into,1.0,214.8,364.4,244.8,0.8
111,10,a,0.6,185.2,640.8,295.2,0.4
111,11,very,0.6,193.2,193.2,193.2,0.6
111,12,different,1.2,195.2,1285.4,394.8,0.8
111,13,world,0.6,77.2,674.6,131.2,0.4
111,14,.<EOS>,0.8,88.2,1615.0,172.2,0.4
112,0,Not,1.4,138.0,138.0,355.4,0.6
112,1,since,1.8,201.8,201.8,595.6,0.8
112,2,japanese,2.2,354.4,553.6,654.0,1.0
112,3,filmmaker,2.0,190.6,284.6,505.8,0.8
112,4,akira,1.4,174.6,196.6,339.6,0.6
112,5,kurosawa's,3.2,350.4,608.4,1034.0,0.8
112,6,ran,1.8,230.6,426.0,490.0,0.8
112,7,have,1.8,367.2,1241.6,639.0,0.8
112,8,the,0.6,75.2,116.0,129.2,0.4
112,9,savagery,1.4,206.6,382.0,326.6,0.8
112,10,of,0.6,62.0,391.0,182.0,0.2
112,11,combat,1.2,268.4,301.8,301.8,1.0
112,12,and,0.6,86.0,86.0,86.0,0.6
112,13,the,1.0,108.8,807.4,174.4,0.6
112,14,specter,1.8,198.6,885.0,433.8,1.0
112,15,of,0.6,80.0,118.0,118.0,0.4
112,16,death,1.0,200.4,246.4,246.4,0.8
112,17,been,1.0,201.6,201.6,201.6,1.0
112,18,visualized,1.4,228.8,228.8,325.4,1.0
112,19,with,0.2,60.0,60.0,60.0,0.2
112,20,such,2.0,248.0,1550.4,490.2,1.0
112,21,operatic,2.8,307.4,1553.8,892.6,0.8
112,22,grandeur,2.0,426.0,1102.6,632.0,0.6
112,23,.<EOS>,0.4,88.6,2320.0,88.6,0.4
113,0,A,0.0,0.0,0.0,0.0,0.0
113,1,compelling,3.8,229.4,284.0,1169.4,1.0
113,2,allegory,2.6,371.4,494.2,853.2,1.0
113,3,about,2.6,290.0,556.6,698.4,1.0
113,4,the,0.8,160.0,160.0,203.2,0.6
113,5,last,1.0,183.8,214.6,214.6,0.8
113,6,days,1.8,370.4,370.4,615.8,1.0
113,7,of,0.6,105.2,105.2,126.6,0.4
113,8,germany's,2.0,282.0,791.6,524.8,1.0
113,9,democratic,3.0,237.6,309.0,677.0,1.0
113,10,weimar,1.6,468.2,2284.4,611.4,1.0
113,11,republic,1.0,390.4,1860.0,425.6,0.8
113,12,.<EOS>,0.0,0.0,0.0,0.0,0.0
114,0,The,0.2,40.8,40.8,40.8,0.2
114,1,problem,2.2,190.0,344.6,551.4,1.0
114,2,is,0.4,37.4,37.4,100.0,0.2
114,3,the,1.4,147.8,189.0,314.4,0.6
114,4,needlessly,3.4,254.2,404.0,921.2,1.0
114,5,poor,0.6,102.0,133.4,133.4,0.4
114,6,quality,1.0,124.6,344.6,212.6,0.6
114,7,of,0.0,0.0,0.0,0.0,0.0
114,8,its,0.8,73.4,73.4,182.2,0.4
114,9,archival,2.4,164.6,442.0,476.2,0.8
114,10,prints,1.4,239.2,333.8,372.0,0.8
114,11,and,0.4,30.6,30.6,67.8,0.2
114,12,film,0.6,120.0,306.6,120.0,0.6
114,13,footage,1.0,246.6,246.6,246.6,1.0
114,14,.,0.4,81.4,81.4,81.4,0.4
114,15,the,0.4,31.2,31.2,56.6,0.2
114,16,images,3.2,204.0,488.4,797.4,1.0
114,17,lack,1.6,132.8,278.2,434.8,0.6
114,18,contrast,1.6,155.2,219.2,408.4,0.6
114,19,",",0.0,0.0,0.0,0.0,0.0
114,20,are,0.8,78.4,78.4,190.4,0.4
114,21,murky,1.6,200.0,243.4,530.8,0.6
114,22,and,1.4,240.6,484.6,437.2,0.8
114,23,are,1.4,156.2,549.2,379.6,0.6
114,24,frequently,1.8,102.6,102.6,461.8,0.6
114,25,too,0.8,112.8,529.0,168.0,0.6
114,26,dark,1.4,255.2,255.2,621.0,0.6
114,27,to,0.4,52.0,52.0,102.6,0.2
114,28,be,0.4,16.6,205.0,39.8,0.2
114,29,decipherable,2.6,300.8,4728.4,832.6,1.0
114,30,.<EOS>,0.0,0.0,0.0,0.0,0.0
115,0,Edited,2.2,109.8,135.2,448.0,0.6
115,1,and,1.4,170.8,170.8,378.6,0.6
115,2,shot,1.0,189.4,254.0,226.0,0.8
115,3,with,1.4,164.0,181.2,245.8,0.8
115,4,a,0.2,38.0,38.0,38.0,0.2
115,5,syncopated,3.4,362.0,719.8,1107.8,0.8
115,6,style,1.8,228.8,287.4,476.8,0.8
115,7,mimicking,2.0,188.0,236.6,553.8,0.6
115,8,the,0.4,98.8,152.2,98.8,0.4
115,9,work,1.2,192.4,192.4,314.4,0.8
115,10,of,0.8,78.6,78.6,155.8,0.4
115,11,his,1.2,185.8,185.8,279.6,0.8
115,12,subjects,2.0,239.6,308.2,475.4,1.0
115,13,",",0.2,99.4,99.4,99.4,0.2
115,14,pray,1.0,168.0,168.0,276.8,0.6
115,15,turns,2.0,336.0,512.0,807.6,1.0
115,16,the,0.6,90.0,166.6,118.8,0.4
115,17,idea,2.0,138.0,195.2,398.4,0.6
115,18,of,1.0,54.2,320.8,267.4,0.6
115,19,the,0.8,187.2,225.2,235.8,0.6
115,20,documentary,1.6,231.2,261.2,358.6,1.0
115,21,on,0.6,132.0,446.0,132.0,0.6
115,22,its,1.6,258.6,641.4,420.4,0.8
115,23,head,1.2,284.0,447.4,369.2,0.8
115,24,",",0.4,20.6,68.6,68.6,0.2
115,25,making,2.2,152.6,206.6,570.0,0.6
115,26,it,0.6,72.0,108.8,144.6,0.4
115,27,rousing,2.0,207.4,248.6,636.4,0.6
115,28,",",0.6,98.6,373.8,116.8,0.4
115,29,invigorating,4.0,268.0,853.8,1163.4,0.8
115,30,fun,1.6,163.2,180.6,498.0,0.6
115,31,lacking,3.4,377.0,377.0,1103.2,1.0
115,32,any,3.0,276.4,481.2,831.0,1.0
115,33,mtv,1.4,128.0,286.2,418.0,0.6
115,34,puffery,3.2,212.2,6609.2,834.4,1.0
115,35,.<EOS>,1.2,114.6,5997.2,168.8,0.8
116,0,An,1.0,133.2,133.2,181.8,0.6
116,1,inspiring,3.2,164.8,202.8,874.0,1.0
116,2,and,1.0,178.0,178.0,226.6,0.8
116,3,heart-affecting,4.4,248.0,649.0,1128.6,1.0
116,4,film,1.0,94.6,94.6,225.4,0.4
116,5,about,1.2,128.0,149.4,271.2,0.6
116,6,the,0.4,121.4,121.4,121.4,0.4
116,7,desperate,1.8,203.8,203.8,419.8,0.8
116,8,attempts,0.8,158.6,158.6,200.6,0.6
116,9,of,0.0,0.0,0.0,0.0,0.0
116,10,vietnamese,1.8,339.8,567.6,643.4,1.0
116,11,refugees,1.6,319.2,343.8,439.8,1.0
116,12,living,2.4,79.4,419.4,360.2,0.8
116,13,in,0.6,100.6,530.4,100.6,0.6
116,14,u,0.6,98.4,140.4,124.4,0.4
116,15,.,0.2,35.4,35.4,35.4,0.2
116,16,s,0.2,48.0,48.0,48.0,0.2
116,17,.,0.6,178.4,741.6,178.4,0.6
116,18,relocation,1.8,224.6,316.0,466.8,1.0
116,19,camps,1.8,255.4,255.4,485.2,0.8
116,20,to,0.6,130.8,130.8,130.8,0.6
116,21,keep,1.4,277.8,622.6,524.6,0.8
116,22,their,1.4,74.0,74.0,246.2,0.4
116,23,hopes,1.8,125.8,623.6,425.0,0.6
116,24,alive,1.0,162.6,162.6,330.0,0.4
116,25,in,0.4,129.4,252.0,129.4,0.4
116,26,1975,1.6,197.6,1624.2,414.4,0.6
116,27,.<EOS>,0.8,143.2,3342.0,273.4,0.4
117,0,An,0.4,118.0,118.0,118.0,0.4
117,1,inelegant,2.8,278.8,324.2,661.4,1.0
117,2,combination,0.6,163.4,199.4,163.4,0.6
117,3,of,0.0,0.0,0.0,0.0,0.0
117,4,two,0.4,109.2,109.2,109.2,0.4
117,5,unrelated,1.6,238.6,302.0,365.2,0.8
117,6,shorts,0.6,212.6,247.2,212.6,0.6
117,7,that,1.0,232.8,301.4,309.4,0.6
117,8,falls,0.8,66.6,161.2,211.2,0.4
117,9,far,0.8,212.2,212.2,279.4,0.4
117,10,short,1.0,213.4,288.0,304.8,0.6
117,11,of,0.4,71.2,71.2,71.2,0.4
117,12,the,0.4,92.0,92.0,92.0,0.4
117,13,director's,1.0,192.0,207.4,192.0,1.0
117,14,previous,2.8,217.2,394.6,829.6,0.6
117,15,work,1.0,249.4,820.0,249.4,1.0
117,16,in,0.8,153.4,1118.8,287.2,0.4
117,17,terms,0.6,132.0,132.0,190.6,0.4
117,18,of,0.4,86.8,86.8,86.8,0.4
117,19,both,0.8,207.8,481.2,207.8,0.8
117,20,thematic,1.4,161.6,303.0,354.4,0.8
117,21,content,1.0,149.2,149.2,231.0,0.6
117,22,and,0.2,56.6,56.6,56.6,0.2
117,23,narrative,1.4,173.4,190.8,500.2,0.6
117,24,strength,0.6,282.6,1330.2,282.6,0.6
117,25,.<EOS>,0.2,79.2,1103.4,79.2,0.2
118,0,Has,1.8,124.6,124.6,492.6,0.6
118,1,all,1.0,215.2,280.6,346.6,0.4
118,2,the,2.2,196.8,337.2,441.2,1.0
118,3,right,1.2,156.4,202.4,217.0,0.6
118,4,elements,1.8,197.6,197.6,403.4,0.8
118,5,but,1.8,105.4,134.6,361.2,0.6
118,6,completely,3.0,230.0,230.0,914.4,1.0
118,7,fails,1.8,296.0,891.2,494.6,0.8
118,8,to,0.6,184.0,813.2,226.6,0.4
118,9,gel,2.6,257.4,1126.6,569.6,1.0
118,10,together,1.6,206.6,2269.8,501.4,0.8
118,11,.<EOS>,0.0,0.0,0.0,0.0,0.0
119,0,One,0.8,160.8,160.8,232.0,0.6
119,1,can,1.4,114.6,150.6,284.8,0.6
119,2,only,1.2,204.0,204.0,284.8,0.8
119,3,assume,1.8,141.2,226.6,476.8,0.8
119,4,that,0.8,89.2,89.2,172.4,0.4
119,5,the,0.8,85.2,197.8,115.2,0.6
119,6,jury,1.2,211.6,281.6,325.6,0.6
119,7,who,0.2,46.8,46.8,46.8,0.2
119,8,bestowed,3.0,145.2,296.6,714.0,0.6
119,9,star,1.4,212.0,212.0,335.6,0.8
119,10,hoffman's,2.4,203.8,241.8,617.6,0.6
119,11,brother,1.6,314.2,348.8,563.0,0.6
119,12,gordy,2.2,202.8,422.4,538.2,0.8
119,13,with,1.6,167.0,228.4,328.8,0.8
119,14,the,0.8,88.8,88.8,141.6,0.4
119,15,waldo,1.8,184.6,268.0,434.6,0.8
119,16,salt,1.6,170.0,286.0,400.8,0.8
119,17,screenwriting,3.4,299.8,368.4,855.0,1.0
119,18,award,2.2,261.8,337.0,521.8,1.0
119,19,at,1.0,155.2,243.8,193.2,0.8
119,20,2002's,2.2,309.4,482.8,600.4,1.0
119,21,sundance,2.6,361.8,361.8,795.4,1.0
119,22,festival,2.8,191.2,1200.6,663.0,1.0
119,23,were,1.4,167.4,273.0,394.8,0.6
119,24,honoring,3.6,254.8,825.4,897.8,1.0
119,25,an,1.2,169.8,197.8,351.8,0.6
119,26,attempt,2.8,201.8,201.8,562.8,1.0
119,27,to,0.4,64.0,147.8,98.6,0.2
119,28,do,1.4,122.2,122.2,315.4,0.4
119,29,something,4.4,285.8,530.4,945.0,1.0
119,30,different,2.4,278.6,575.8,526.2,1.0
119,31,over,3.2,149.2,1191.0,648.4,0.8
119,32,actually,3.4,185.4,1967.8,857.8,1.0
119,33,pulling,2.6,215.4,515.2,691.6,1.0
119,34,it,1.2,291.8,3945.6,369.0,0.6
119,35,off<EOS>,0.8,88.0,5408.0,377.2,0.4
120,0,One,3.0,124.6,342.0,756.6,0.8
120,1,of,1.0,127.4,316.0,240.0,0.6
120,2,the,1.4,137.8,255.8,417.6,0.6
120,3,best,2.8,216.0,646.2,532.8,1.0
120,4,",",0.0,0.0,0.0,0.0,0.0
120,5,most,3.0,318.8,712.2,800.0,1.0
120,6,understated,5.8,358.0,1002.2,1570.4,1.0
120,7,performances,3.6,233.0,699.4,838.6,1.0
120,8,of,0.6,166.6,166.6,194.0,0.4
120,9,[jack,1.4,209.4,243.4,292.0,0.8
120,10,nicholson's],2.2,298.6,389.8,653.8,0.8
120,11,career,1.2,288.6,3392.0,380.4,0.8
120,12,.<EOS>,0.2,38.0,439.8,38.0,0.2
121,0,The,2.2,38.0,149.4,303.8,0.4
121,1,big-screen,4.2,246.6,518.6,1167.0,1.0
121,2,scooby,2.2,263.4,410.0,680.2,0.8
121,3,makes,2.4,273.2,273.2,712.8,1.0
121,4,the,1.8,244.2,261.4,396.6,1.0
121,5,silly,1.8,251.6,294.8,487.0,1.0
121,6,original,3.4,302.8,326.8,964.8,1.0
121,7,cartoon,3.0,238.8,238.8,708.2,1.0
121,8,seem,3.0,225.8,700.8,673.4,1.0
121,9,smart,4.2,237.4,280.6,1082.2,1.0
121,10,and,0.8,74.6,505.0,177.2,0.4
121,11,well-crafted,4.6,393.4,591.2,1341.4,1.0
121,12,in,0.0,0.0,0.0,0.0,0.0
121,13,comparison,4.2,238.4,6796.4,1132.4,1.0
121,14,.<EOS>,0.6,76.6,1067.4,125.4,0.4
122,0,If,0.4,56.6,56.6,149.8,0.2
122,1,you,1.0,178.8,178.8,262.8,0.8
122,2,value,0.8,108.8,131.6,172.2,0.6
122,3,your,1.2,153.4,377.4,227.6,0.8
122,4,time,0.4,105.2,105.2,105.2,0.4
122,5,and,0.2,57.4,114.8,57.4,0.2
122,6,money,0.8,114.8,114.8,147.6,0.6
122,7,",",0.0,0.0,0.0,0.0,0.0
122,8,find,0.4,57.4,57.4,57.4,0.4
122,9,an,1.0,236.0,236.0,274.0,0.8
122,10,escape,1.2,260.0,359.2,301.2,1.0
122,11,clause,0.8,190.0,190.0,236.0,0.6
122,12,and,0.6,99.2,99.2,99.2,0.6
122,13,avoid,1.4,168.6,282.0,317.2,0.8
122,14,seeing,1.8,178.0,178.0,485.0,0.8
122,15,this,1.2,176.6,176.6,241.8,0.6
122,16,trite,2.8,265.6,904.2,749.0,1.0
122,17,",",0.0,0.0,0.0,0.0,0.0
122,18,predictable,3.4,182.0,961.2,842.8,1.0
122,19,rehash,2.2,325.4,1019.2,606.2,1.0
122,20,.<EOS>,0.6,87.4,1732.4,130.0,0.4
123,0,A,0.0,0.0,0.0,0.0,0.0
123,1,compelling,4.2,327.8,737.8,1452.0,1.0
123,2,",",0.8,176.0,220.0,176.0,0.8
123,3,gut-clutching,2.8,231.4,583.0,749.2,0.8
123,4,piece,1.0,87.4,114.0,181.4,0.4
123,5,of,0.4,98.0,98.0,98.0,0.4
123,6,advocacy,1.8,193.6,193.6,428.4,0.6
123,7,cinema,0.6,89.6,89.6,132.2,0.4
123,8,that,0.6,98.0,98.0,180.8,0.4
123,9,carries,1.2,129.0,182.4,289.0,0.6
123,10,you,0.2,43.2,43.2,43.2,0.2
123,11,along,0.8,179.6,179.6,179.6,0.8
123,12,in,0.4,103.2,135.8,103.2,0.4
123,13,a,0.4,35.2,35.2,76.6,0.2
123,14,torrent,1.0,146.0,284.8,167.4,0.8
123,15,of,0.4,66.8,106.0,66.8,0.4
123,16,emotion,0.8,112.4,137.6,213.2,0.4
123,17,as,0.0,0.0,0.0,0.0,0.0
123,18,it,0.6,29.4,29.4,96.0,0.2
123,19,explores,2.0,514.0,745.4,951.8,1.0
123,20,the,0.0,0.0,0.0,0.0,0.0
123,21,awful,2.4,294.0,812.8,665.2,0.8
123,22,complications,2.8,253.2,442.8,678.0,0.8
123,23,of,0.2,31.4,31.4,31.4,0.2
123,24,one,1.0,152.6,234.6,278.0,0.4
123,25,terrifying,2.8,120.0,653.2,562.0,0.6
123,26,day,0.6,94.2,660.0,133.0,0.4
123,27,.<EOS>,0.6,131.8,2398.0,191.8,0.4
124,0,Doug,0.4,81.4,81.4,81.4,0.4
124,1,liman,2.0,249.2,249.2,452.6,1.0
124,2,",",0.0,0.0,0.0,0.0,0.0
124,3,the,0.8,84.6,179.2,131.2,0.6
124,4,director,2.6,222.4,321.8,497.2,1.0
124,5,of,0.2,48.6,48.6,48.6,0.2
124,6,bourne,1.6,211.2,353.2,430.2,0.8
124,7,",",0.4,62.0,62.0,62.0,0.4
124,8,directs,0.8,172.6,257.8,225.4,0.6
124,9,the,0.8,110.0,110.0,179.2,0.4
124,10,traffic,0.6,136.6,136.6,225.2,0.4
124,11,well,1.4,140.8,140.8,345.6,0.6
124,12,",",0.2,35.2,35.2,35.2,0.2
124,13,gets,1.4,255.0,474.4,431.8,0.6
124,14,a,0.2,77.2,77.2,77.2,0.2
124,15,nice,1.0,144.4,144.4,252.2,0.6
124,16,wintry,1.2,132.2,149.6,265.0,0.6
124,17,look,0.8,134.6,134.6,170.6,0.6
124,18,from,1.2,161.6,161.6,203.0,1.0
124,19,his,0.6,40.0,88.0,64.8,0.4
124,20,locations,2.4,247.8,1179.4,719.6,0.8
124,21,",",0.2,129.2,129.2,129.2,0.2
124,22,absorbs,2.8,162.2,352.8,639.4,0.8
124,23,us,1.4,200.6,200.6,413.0,0.8
124,24,with,0.8,99.8,218.6,217.0,0.4
124,25,the,1.6,129.4,267.0,290.0,0.6
124,26,movie's,2.2,175.8,378.2,578.0,0.8
124,27,spycraft,2.8,342.8,558.8,934.2,0.8
124,28,and,0.4,92.6,159.8,92.6,0.4
124,29,uses,1.4,165.8,165.8,378.4,0.6
124,30,damon's,2.0,180.8,180.8,659.6,0.6
124,31,ability,1.6,258.6,258.6,625.2,0.6
124,32,to,1.6,191.4,860.0,318.0,1.0
124,33,be,0.8,76.6,1912.2,156.6,0.4
124,34,focused,1.2,121.4,558.2,452.2,0.4
124,35,and,0.6,100.0,160.0,136.0,0.4
124,36,sincere,1.6,230.8,2807.8,517.8,0.6
124,37,.<EOS>,0.8,104.2,3562.2,184.2,0.4
125,0,A,0.0,0.0,0.0,0.0,0.0
125,1,markedly,6.4,212.8,331.6,1679.8,1.0
125,2,inactive,3.8,177.4,367.4,1194.6,0.8
125,3,film,1.2,248.6,895.2,289.4,1.0
125,4,",",0.4,90.0,590.2,90.0,0.4
125,5,city,1.4,173.2,173.2,510.2,0.4
125,6,is,1.0,117.8,219.0,207.2,0.6
125,7,conversational,7.2,314.4,703.4,1937.6,1.0
125,8,bordering,2.8,484.6,552.0,1072.6,1.0
125,9,on,0.0,0.0,0.0,0.0,0.0
125,10,confessional,3.4,386.8,6213.8,1640.8,1.0
125,11,.<EOS>,0.2,34.0,195.6,34.0,0.2
126,0,It,0.4,69.4,69.4,69.4,0.4
126,1,is,1.0,170.8,170.8,254.2,0.6
126,2,best,0.8,160.0,160.0,248.0,0.4
126,3,appreciated,3.8,219.4,408.2,1046.6,0.8
126,4,as,1.2,194.6,194.6,320.6,0.6
126,5,an,1.2,178.2,216.8,587.6,0.6
126,6,immersion,3.0,250.4,329.2,807.8,0.8
126,7,in,0.6,94.0,94.0,116.6,0.4
126,8,a,1.0,125.2,125.2,222.4,0.6
126,9,three-dimensional,6.0,113.4,524.8,1349.2,0.8
126,10,toyland,2.8,358.6,403.2,848.2,1.0
126,11,outfitted,3.2,332.8,556.2,1030.6,1.0
126,12,with,0.8,114.6,190.0,223.2,0.4
126,13,enough,2.4,116.0,365.8,619.0,0.6
126,14,whimsical,4.0,210.6,2156.6,1282.4,0.8
126,15,gadgetry,4.4,274.4,931.8,1135.6,1.0
126,16,to,0.8,187.8,286.6,225.8,0.6
126,17,fill,1.4,212.0,683.4,297.4,0.8
126,18,a,0.4,82.0,82.0,134.0,0.2
126,19,thousand,3.2,204.0,408.2,865.4,0.8
126,20,playrooms,2.4,259.8,3483.6,675.2,0.8
126,21,.<EOS>,1.0,110.6,4054.6,228.0,0.4
127,0,An,0.8,72.6,72.6,131.0,0.4
127,1,infuriating,2.0,225.8,374.8,484.0,1.0
127,2,film,0.8,91.4,166.8,160.8,0.4
127,3,.,0.0,0.0,0.0,0.0,0.0
127,4,just,0.6,116.6,116.6,152.0,0.4
127,5,when,0.4,82.8,82.8,82.8,0.4
127,6,you,0.4,110.6,238.0,110.6,0.4
127,7,think,0.4,52.6,52.6,52.6,0.4
127,8,you,0.2,36.0,36.0,36.0,0.2
127,9,are,0.8,150.0,150.0,150.0,0.8
127,10,making,0.6,121.2,121.2,121.2,0.6
127,11,sense,0.8,128.0,128.0,165.4,0.6
127,12,of,0.2,32.6,32.6,32.6,0.2
127,13,it,0.0,0.0,0.0,0.0,0.0
127,14,",",0.2,33.4,33.4,33.4,0.2
127,15,something,1.4,143.6,174.8,352.8,0.8
127,16,happens,1.4,137.8,158.4,201.0,1.0
127,17,that,1.0,124.4,224.4,157.6,0.8
127,18,tells,0.8,83.4,518.8,308.2,0.4
127,19,you,1.0,139.6,274.8,259.0,0.6
127,20,there,0.8,127.8,127.8,211.8,0.6
127,21,is,1.2,104.0,278.4,220.0,0.6
127,22,no,2.6,282.8,768.6,536.0,1.0
127,23,sense,2.0,156.0,501.4,458.2,0.8
127,24,.<EOS>,0.8,66.0,2058.4,150.0,0.4
128,0,Children,1.4,254.4,254.4,329.8,1.0
128,1,may,1.0,63.4,160.0,239.4,0.4
128,2,not,1.6,232.0,348.6,392.0,0.8
128,3,understand,4.4,210.6,749.2,1330.2,0.8
128,4,everything,1.2,190.4,190.4,233.8,0.8
128,5,that,1.0,153.8,815.2,264.4,0.6
128,6,happens,1.4,158.0,207.4,324.8,0.8
128,7,--,0.4,118.0,118.0,118.0,0.4
128,8,i'm,0.2,40.8,40.8,40.8,0.2
128,9,not,0.2,46.6,46.6,46.6,0.2
128,10,sure,0.6,138.6,138.6,138.6,0.6
128,11,even,1.0,201.2,201.2,353.2,0.6
128,12,miyazaki,1.2,201.6,273.6,341.0,0.6
128,13,himself,1.2,129.2,197.8,234.2,0.6
128,14,does,1.2,175.4,768.2,227.4,0.8
128,15,--,0.0,0.0,0.0,0.0,0.0
128,16,but,0.6,146.6,259.8,146.6,0.6
128,17,they,1.2,150.6,150.6,350.0,0.6
128,18,will,1.0,325.0,750.8,325.0,1.0
